convo_id,avg_out_degree,n_nodes,avg_how_enjoyable,n_participants,sex_pair,conv_length_min
2c922771-18a5-474d-bf4c-4c1433048e68,0.875,8,6.0,2,FM,28.057000000000002
2c92dd3e-6e7a-4968-871d-5674790e7a74,0.8571428571428571,7,7.0,2,FM,27.540333333333333
2c9f9799-b379-4c6e-91dd-38a1897d4ff6,1.2222222222222223,9,6.0,2,FM,30.8715
2ca8ec4a-32b5-4a96-ae8e-73b5322c993c,1.3333333333333333,9,8.0,2,MM,29.877000000000002
2cce874b-1165-4bd9-9676-831266579272,1.625,8,7.0,2,FF,32.011833333333335
2d20999a-e929-43c8-9b4f-f220cafc06d1,1.0,8,5.5,2,FM,25.895500000000002
2d271d93-fc72-43ed-9e2f-18ff188d5875,1.1,10,7.5,2,MM,34.205333333333336
2d3b2c02-ec0e-4be1-bd11-5cead2bdfd81,1.3333333333333333,9,7.0,2,FF,28.038666666666668
2d7f1113-de9d-4e61-bdbe-38a9bd2a1121,1.1,10,9.0,2,FF,26.9855
2d86a7ed-c970-47ef-80b2-c87393ef4734,1.3333333333333333,9,8.5,2,FM,31.380166666666664
2d8791a3-3ad0-4011-bdc1-2dde05ebcba2,1.0,7,8.5,2,FM,30.30633333333333
2d901561-fa27-4532-af85-be4a5cb511fd,1.4,5,7.5,2,MM,27.038833333333336
2dabab21-c33f-44db-9a86-d348967eb4ed,1.5,10,8.0,2,FM,34.515499999999996
2dd388ce-cf4d-40c2-9e66-4a167170ed5d,1.3636363636363635,11,8.5,2,FF,33.47033333333333
2de3ac51-19c8-422e-b960-5d09e2db0f73,1.2857142857142858,7,8.0,2,FM,31.285166666666665
2e6ecec2-ee12-4fd2-af36-e5477d3a5081,1.4444444444444444,9,9.0,2,FF,52.728833333333334
2e76b663-387c-4bd0-bb19-11b9ff68d94e,1.2222222222222223,9,8.5,2,FM,29.505499999999998
2e88ace6-b04e-4c21-9758-09f03b8b33b6,2.0,6,7.5,2,FM,30.325666666666667
2ea08e99-5f68-48d4-af42-0f4d31f1e148,1.1111111111111112,9,7.5,2,FF,66.59616666666668
2eb1256f-ddc8-4295-bde5-c77d36f82b6b,1.0,9,8.0,2,FF,26.250333333333334
2ec76af8-c231-488a-95bf-4269bef6996b,1.25,8,6.5,2,MM,27.42716666666667
2ef0bddb-04a7-4d0e-8aba-fa7c313e5295,1.125,8,7.0,2,FF,31.410666666666668
2f0ee486-0eb9-4ae0-a940-f0cc95e749f2,1.125,8,8.0,2,FF,28.78033333333333
2f39332c-6b63-49a7-9dc3-491c3cdc5aa2,1.1111111111111112,9,7.0,2,FM,27.555166666666665
2f65f772-5329-4e5a-a7a2-3df21fb73933,1.0,8,8.0,2,FF,29.982999999999997
2f72249c-39e1-4aab-a942-200e3ae2424c,2.0,8,7.5,2,FF,34.873666666666665
2f749ec2-aa7b-4a41-8aa1-5bd7a387b90a,1.0,6,8.5,2,FF,32.0795
2f9de920-25a3-4bb4-b7a8-eb83e5d0cfe2,1.1111111111111112,9,7.0,2,FF,29.60216666666667
2fae6aa6-182c-4caf-84d3-09bd505cb5e1,1.0,7,8.0,2,MM,30.60183333333333
2faec4dd-2885-46f3-9796-d4b152a75f9b,1.25,8,6.5,2,FM,37.57333333333334
2fb5e5af-52fe-4469-b77a-0b4467ca0bf1,1.6666666666666667,6,6.0,2,FM,26.932166666666667
2fb914a4-32a5-4321-9aa7-830e476c466a,1.0,5,8.0,2,FM,30.34033333333333
2fbdb5cb-d160-4a13-927e-82b93c4adea7,1.1428571428571428,7,7.0,2,FM,26.223666666666666
30394916-22b4-46ba-b8b4-61ad3662e837,1.1428571428571428,7,5.5,2,MM,28.836666666666662
30398fc0-0fea-4f6d-b9b5-9f8608725e3a,1.0,5,8.5,2,FF,33.338499999999996
3045ec04-252c-420e-8646-c6b0e150ca74,1.0,10,9.0,2,UNK,34.97716666666666
3049cb21-cec9-46b6-ace5-8b97f4fd6165,1.2857142857142858,7,,2,UNK,36.54266666666667
3066c275-aae2-4b70-b47d-65c4ff1bc409,1.2857142857142858,7,6.0,2,FM,29.383666666666667
307f0b6d-5703-411c-aec8-f2fbd6f099e8,1.1428571428571428,7,9.0,2,FF,41.361666666666665
30a5a4ba-5ca5-465f-8a8f-cda3d7737662,1.0,3,9.0,2,FM,28.823666666666664
30a69621-20ae-437e-bc61-7934ac8bc543,1.4,5,9.0,2,FF,29.686666666666667
30d35ce8-1e0f-4c09-ac7d-5ff9737c8ac2,1.6,5,6.5,2,FM,31.485666666666663
310ce55b-8db0-4407-a25c-c2460b37cce5,1.0,6,4.5,2,MM,28.440166666666663
31683e36-7c0c-4bd1-93d1-66ce5cb9680a,1.0,9,7.0,2,FM,33.898666666666664
3186a2ea-47f5-45cf-8c9c-ba4182d2c0a7,1.3333333333333333,9,8.5,2,FF,27.468666666666667
31a7caa4-f825-4995-8d4d-2126124ff47c,1.4545454545454546,11,8.0,2,FM,48.410833333333336
3231ee9a-483f-464c-b563-da35de30594c,1.25,8,7.5,2,FF,37.808499999999995
3271eacf-69b5-4144-8dbe-b596de94ec30,1.2,10,7.5,2,MM,32.11366666666667
32adb5d5-910d-4547-972a-f5d0b795c689,1.4545454545454546,11,8.0,2,UNK,33.5655
32e6806f-7402-4615-b02f-98d39af02b34,1.25,8,8.5,2,FF,28.284499999999998
330137c3-3b27-4eab-95b6-ff26b2aa2c0f,1.125,8,8.0,2,FM,43.14633333333334
33528414-6a77-4fde-a01a-aebbad5fc3d8,1.375,8,7.5,2,FM,28.752166666666668
33567718-2e8d-454c-95fc-c34fa41a4068,1.5,6,8.0,2,FM,33.1735
339012e4-ada1-4c88-839d-08a6842b5903,1.1111111111111112,9,8.5,2,FF,35.607
33c5f6cf-7cd2-448d-8970-a59462023a45,1.0909090909090908,11,8.0,2,FM,39.30166666666667
33d4bd03-1a0b-4252-9ebb-9ab864a57a7e,0.875,8,8.5,2,FM,43.959666666666664
33d648dc-190b-46db-b639-23382a82d7bd,1.5454545454545454,11,8.0,2,FM,27.654999999999998
33e8c5c6-876b-4764-b725-949d2e4a2669,1.2222222222222223,9,7.0,2,FM,33.0935
33f1c21c-b07a-485e-ba8e-43217e25ae00,1.2,15,8.0,2,FF,38.187
34024389-e241-4c26-96d5-50300466d28f,1.2,10,9.0,2,FF,44.11033333333333
34228312-a473-483c-bfad-3bc9b7bdc818,1.1111111111111112,9,7.0,2,FM,31.985333333333333
34250e26-3fba-4838-897a-06c27e5641b1,1.1666666666666667,6,6.5,2,FF,26.108666666666668
3431bf91-f4b6-42d1-92e8-3f62164f8b64,1.3636363636363635,11,8.5,2,FF,37.98516666666667
343fdcb2-0edf-4eda-938a-17bb3e937c18,1.125,8,7.0,2,FM,31.61866666666667
3441fe43-ea34-45ae-855c-bdcf1151406e,1.4444444444444444,9,8.5,2,MM,31.97683333333333
34853527-02de-460e-9ca8-92b3ac0d0f77,1.2,10,6.0,2,FF,27.533666666666665
34a130d2-e750-44d9-923c-97ccdc55f60d,1.2222222222222223,9,8.5,2,MM,30.572
34ce2cc2-c709-4852-871b-896a368b0ae6,1.4285714285714286,7,6.0,2,FM,29.025333333333332
34feb55e-d811-4684-89a3-362f4297b7fc,1.0,6,7.0,2,FM,29.000166666666665
3504e22c-1e69-4e99-928b-f8541539d888,1.0,9,7.5,2,FM,27.066
350d3731-d65a-473f-95b6-f2c6f300ba93,1.0,8,7.5,2,FM,38.20366666666667
352c15a2-c219-41a2-b291-f41f9b9ebbf5,1.1,10,8.5,2,MM,27.62216666666667
356332e8-4e95-4967-8b20-8635761dc588,1.7272727272727273,11,8.0,2,MM,34.322
358be89b-e916-4553-8f40-f9dcd1da006e,1.3636363636363635,11,8.0,2,FF,34.071999999999996
35c172b6-0833-4c9e-ba7d-76e328bd943f,1.4,5,6.5,2,FM,27.468833333333333
35d9c472-e6c0-40db-9104-858677fc6b83,1.8571428571428572,7,8.5,2,FF,43.48266666666667
35ec4d47-9fa9-4868-b51a-ee38999f7953,1.25,12,8.0,2,FF,29.550333333333334
35edb446-16f9-4f3f-a274-f75571d6282e,1.5454545454545454,11,8.0,2,FF,66.01450000000001
36c3cfe4-4773-486f-a4c2-28473afbb94c,1.2857142857142858,7,8.0,2,FF,34.81366666666667
36f338b1-bb0e-4c79-b40d-1c584913f262,1.2,10,7.0,2,FF,25.388666666666666
36f6f438-7d8d-4c6a-965b-43c17261c091,1.5555555555555556,9,8.5,2,MM,36.36566666666667
36fc65e0-03f6-4a9e-8f6d-b9072197ffba,1.2727272727272727,11,7.0,2,UNK,32.74216666666667
37011b48-f667-4657-a404-e747e702ab4c,1.2857142857142858,7,6.5,2,MM,35.67183333333333
372442fa-0932-4936-9feb-60a62a4d2b6c,1.1666666666666667,6,4.0,2,MM,27.288666666666668
373764f7-6987-485a-8739-51f37cb46e3d,1.0,4,6.5,2,FF,29.05366666666667
37431f1e-124e-44ad-9217-12819ff59589,1.5714285714285714,7,7.5,2,MM,30.06116666666667
374ee3bc-300c-4b66-9965-1220d5667e49,1.2222222222222223,9,7.0,2,FF,45.26616666666666
37679d14-0e7f-40e7-9448-ffd0c2daaa09,1.5,10,7.5,2,MM,29.391000000000002
377bc163-b127-4b18-9333-10c8ae16fb96,1.4,5,8.5,2,FF,47.7025
37843357-075c-406c-aaef-c6a80d7a5bfe,1.25,8,7.5,2,FM,34.065333333333335
3851cd44-577e-4d78-a45b-5333009f7dad,1.2,5,8.5,2,FM,28.093833333333336
39679832-1a7b-4596-a70b-89fa8c40a6f7,1.25,12,8.0,2,FF,32.87166666666666
397d469d-1ae2-4d4d-8cd4-20ccb3b260de,1.2857142857142858,7,4.5,2,MM,27.960333333333335
3a0b5df2-a40d-4eea-91ce-f95031502c58,1.3636363636363635,11,9.0,2,FF,40.477999999999994
3a18db1d-a49e-48ee-b598-545465442c74,0.875,8,7.5,2,FF,28.103666666666662
3a47cc58-f351-4050-b06f-a0b505f2e7da,1.0,7,6.5,2,FF,27.437
3a51d3fd-a343-4177-b48e-a694a14c5891,1.6666666666666667,6,8.5,2,FM,31.7075
3a5a4eec-b25f-4d92-badd-5ec53ab52847,1.25,8,7.5,2,FF,35.03333333333333
3ac003e3-80b0-4aae-a30d-7c3749f2ede7,1.1,10,8.0,2,FF,25.238666666666667
3ad6d382-667f-47d4-bbc6-12c60928c4b2,1.3636363636363635,11,8.5,2,FM,30.897
3b0194a8-6776-4c86-9696-19b9268d548a,1.1111111111111112,9,8.5,2,FM,31.403499999999998
3b130d42-5bfd-41c0-a5a0-30779f70b65a,1.0,6,6.0,2,FM,29.160166666666665
3b187562-d53d-44b1-b8d0-2c6dd7cb08d5,1.1,10,8.0,2,FM,28.140166666666666
3b34cc10-e694-434e-8b4c-ddd9c19d0153,1.4,10,8.5,2,FM,38.599333333333334
3b478687-dce5-410c-906b-765e9da86e3d,1.0,6,7.5,2,FM,37.2735
3b6c1e76-b603-4b55-adf8-a715c2d0e7ee,1.2,5,6.0,2,FM,31.36866666666667
3bdc16b8-2b33-41c1-9375-d960f4d01e0b,1.0,7,8.0,2,FM,25.413666666666668
3c27cd73-51a0-4787-b568-3456a6ceb3e3,1.125,8,9.0,2,FM,25.823833333333333
3c923944-0979-45d1-8396-a72dd9ec55d2,1.25,8,7.0,2,FM,37.73516666666667
3ce23d92-f8bb-4d74-b428-57f723fe4ad4,1.8,10,7.5,2,FM,25.78033333333333
3d05e6d6-51f2-4365-b6eb-c6a8621c3a27,1.5,6,8.5,2,FM,29.427
3d0bac4f-4edb-4497-abf3-5e0c31045d8f,1.2727272727272727,11,7.5,2,FM,28.436999999999998
3d91cef4-984f-480e-861e-cefc7e8c7546,0.8333333333333334,6,7.5,2,FM,26.688666666666666
3de1bfb4-526d-4d0b-93d0-7f763b9a6de7,1.1428571428571428,7,5.0,2,MM,27.948666666666668
3dec4f1c-bb27-4c5a-9b59-bcd7c88331d4,1.4444444444444444,9,8.0,2,FM,34.03033333333334
3e3beb5d-0b8c-4be1-99f5-c6175a3a57c3,1.1428571428571428,7,7.5,2,FF,37.150499999999994
3e4b373e-f0c5-49f1-9bf0-20332f3ec712,1.125,8,7.0,2,FF,34.757
3e53be18-2e59-4bcd-a5df-08ac30669ef6,1.4166666666666667,12,9.0,2,FF,65.756
3eb02a3e-10a7-4927-a967-6d39e43edc0f,1.1111111111111112,9,8.0,2,FF,33.368833333333335
3ecb7213-5034-4d15-83b6-6347ba6c7aa1,1.1111111111111112,9,8.0,2,MM,42.153
3edbfb87-6b83-4dd0-a4d8-09ca1eba6a3e,1.3333333333333333,9,5.0,2,MM,33.3985
3f0961fd-c5b8-416a-9485-2b58bf333c71,1.8888888888888888,9,7.0,2,MM,28.41016666666667
3f0b4178-05d8-414b-9b4e-1164daa6ca25,1.25,8,8.0,2,FF,35.85033333333333
3f6ccd7e-66b6-4d5e-bacd-a812868363d6,1.4,10,6.5,2,FF,37.56033333333333
3f8e18be-c2a6-4f6f-b35f-eeb24fa4a587,1.2727272727272727,11,7.5,2,FM,42.63583333333334
4035f17c-61f5-4976-9b10-c682def66b36,1.2,5,4.0,2,FM,35.66066666666667
404a442d-2399-435f-b1f5-e4abb0953517,1.1111111111111112,9,4.0,2,MM,26.188499999999998
40597f35-77f2-4834-bc1c-7cba59be2597,1.4444444444444444,9,8.5,2,MM,50.847500000000004
4068e5ec-1e1a-42f1-979b-0dd423fa2c48,1.5714285714285714,14,9.0,2,FF,66.57116666666667
408ffd36-dc4a-4521-9349-7060ab14a6a7,1.1428571428571428,7,6.5,2,FF,27.650333333333332
40d9ff29-4edc-4570-b980-fcdf70bb1629,1.5,10,8.5,2,MM,37.93033333333333
40e347bb-13d7-44bf-859c-19f70a470f66,1.5,6,9.0,2,FM,38.61833333333334
41126a20-ce2c-4eab-90af-9455356e03bb,1.3333333333333333,6,7.0,2,FM,29.251333333333335
4176d548-8d1b-4a5a-8f94-3a28dd50370d,1.1111111111111112,9,8.0,2,FM,26.108833333333333
41883195-c82b-4192-9c12-7336fe02c163,1.125,8,7.5,2,MM,26.311833333333333
419c2d57-3d26-4c4e-a5a5-de392846532f,1.1818181818181819,11,7.5,2,MM,29.5705
41a622a8-3c9f-4546-8333-d9d6e57cbd45,1.1,10,6.5,2,FM,33.032000000000004
41b5746a-0546-4c67-b262-a61ed5a6af2b,1.4444444444444444,9,8.0,2,FM,54.57600000000001
41ebdc70-fa5a-4e8f-ae1e-952936a7b338,1.2727272727272727,11,7.5,2,FF,28.216833333333334
41ec5281-ba08-4f5b-9d68-2dcd0d678501,0.9090909090909091,11,6.0,2,FM,26.16033333333333
422209b1-bd5c-4bd4-9f68-760bb1b54b9e,1.1111111111111112,9,7.5,2,FF,28.435
42ce8122-bc6c-4c25-8e90-0cb2f2406432,1.0,8,7.5,2,FM,29.118333333333332
42d99fff-daee-41bc-ba4a-55b6a787e51d,1.6363636363636365,11,7.5,2,FF,35.18933333333334
432efb26-fdcd-4a4c-8fa1-11310c0b96e3,1.0,9,8.5,2,UNK,28.045333333333335
433c9a8c-8a0e-4eb4-8a32-d366a5aeee84,1.25,4,9.0,2,MM,32.142
434a157f-6239-4e66-865b-4764e72ed918,1.3333333333333333,6,9.0,2,FM,41.14483333333333
43540c29-7c51-4fc8-8bda-fe8614340c64,1.0,7,7.5,2,MM,26.348333333333336
43741688-7c5f-4a12-9a5d-956cd04c8e4c,1.0,5,7.5,2,UNK,34.2735
437d7142-ef5c-4c73-a958-21e32cd3a75a,1.2727272727272727,11,9.0,2,MM,34.882
43a0eb07-4a0c-4766-bdcf-00eb87dfbb5d,1.8571428571428572,7,4.0,2,FM,31.958833333333335
43a2d7da-fee2-403e-8e99-5d6e124ae89d,1.25,4,7.0,2,MM,29.433
43f39618-a519-4bb6-b734-f834d0c641a2,1.25,8,6.0,2,UNK,30.597166666666666
442dea44-b336-4903-9d01-47c8ca7a9a58,1.3076923076923077,13,8.5,2,FM,40.2365
443305b9-c33d-4bbf-a719-db9c64e43a46,1.1818181818181819,11,8.5,2,FF,35.33533333333333
4456c827-9147-4474-a330-53de8c96172a,1.5,8,8.5,2,FF,30.851999999999997
446fe8dc-1619-4c44-a4bd-8cbb48a2bca1,1.0,5,7.0,2,UNK,29.092
447ce27f-8e0a-4219-8aab-7f4f8411c037,1.3333333333333333,6,6.5,2,FM,36.32366666666667
44e03fdf-acae-40e9-909a-70826aebe7d7,1.5714285714285714,7,7.5,2,FF,32.29183333333334
4523b310-1fd8-42c0-b2c0-ecbc219382cb,1.25,8,6.0,2,FM,28.478833333333334
4534b849-b002-42f2-84e7-d2cc9e73fa24,1.625,8,5.5,2,FM,29.447
45389a74-f82e-4a2a-b553-5eea7be9e935,1.25,12,9.0,2,FM,37.783500000000004
4538cb0c-5102-4971-bd22-9767cc23e8bf,1.2,10,8.0,2,FF,27.966833333333334
457f0b31-a9c2-4d6e-9564-7aa2f17a66ed,1.2666666666666666,15,8.0,2,FF,53.89183333333333
45c948a5-a1fb-4e9b-b754-049923156b2a,1.0,7,7.0,2,FF,27.855166666666666
4605e087-d60c-4cfe-8ffc-7c5c2f513da9,1.2857142857142858,7,8.5,2,FM,32.55866666666667
4627ba77-c545-43cc-89a9-7c10184051c4,1.25,8,8.0,2,FF,34.87683333333334
4652239e-2e52-4454-bc57-ac93467deae6,1.4,5,9.0,2,FM,30.485833333333336
46561ffd-6a0b-4958-b158-8e1d3cad91e2,0.8571428571428571,7,6.5,2,FM,26.5335
465c43c3-cf89-4797-80d9-4595e5d251d0,1.4285714285714286,7,8.0,2,FF,27.360166666666665
46747c83-d53f-43a6-9de0-17298e3b633f,1.2,10,8.5,2,FM,27.743666666666666
4680605f-b06d-4456-ad6e-6c4427175e4e,1.1111111111111112,9,7.5,2,UNK,25.562
46d14a01-720f-4d43-a00a-16e8a34835d4,1.0,8,8.5,2,FM,29.747000000000003
46e04d30-d787-40ea-a84e-95222ee4a17b,1.0,8,6.5,2,MM,38.03033333333333
46f8e9b8-f80a-48cf-90a0-2e29908202c0,1.0,11,4.0,2,MM,27.755166666666664
473435df-b97f-4c9f-a8e2-8e3fc66a8902,1.6,10,7.5,2,FF,28.10533333333333
47468b6f-b49a-47b3-94ba-d9a05e84cbb9,1.7272727272727273,11,8.5,2,FM,60.55983333333334
474ab563-0623-448f-b2f6-13505ae80fa4,1.3333333333333333,6,5.0,2,FF,25.71016666666667
47617931-c2c7-4ae5-8648-5a9aab0498e9,1.125,8,8.0,2,MM,31.220666666666666
477392a5-4d62-4530-864e-446dd8be3bfb,1.9,10,6.0,2,MM,40.99
47bdad94-7b02-47a7-85da-503a869a5c33,1.5,6,6.0,2,MM,36.017
47e11fd0-9ceb-4ffa-ad74-0203e28427b3,1.1111111111111112,9,9.0,2,FM,29.648000000000003
4857d57c-b994-4116-aeba-af8ab658ad36,1.1818181818181819,11,9.0,2,FM,39.49166666666667
485ab0d1-e649-4c0b-8a60-49b2ee46dc6b,1.4166666666666667,12,5.0,2,FF,29.227
48622ac9-189b-47cd-8eb4-3e6d93ba462e,1.5,12,7.5,2,FM,36.09683333333333
4877ecf5-5ac4-4f51-9e08-d1df2adb0d67,1.2222222222222223,9,5.0,2,FF,25.78033333333333
48a4206e-f458-4736-93fd-02436b76cfb8,0.875,8,7.5,2,FF,26.1405
48ced667-0e23-4a32-b880-99c2504af593,1.625,8,8.0,2,FM,36.99016666666667
48d0dad2-2bfb-4c22-ac49-139a62dda270,1.3333333333333333,6,8.0,2,MM,27.298666666666666
48e16099-0003-482b-8c50-3ce4e9fc26af,1.3636363636363635,11,7.5,2,FM,30.1085
48f6f030-7973-4888-ac2a-0099e8636b88,1.5714285714285714,7,8.0,2,MM,33.4815
49090cf7-f049-469d-91d6-e66e4f68059d,1.5,6,6.5,2,FF,36.497
491f9074-6f14-4ecd-a809-700599d28d82,1.0,4,6.0,2,FM,26.728666666666665
492a9916-3e2b-4d3c-acac-e3161eb7e996,1.5333333333333334,15,7.5,2,FM,64.7195
49694675-cacf-452d-a940-3c93987126ef,1.1666666666666667,6,8.0,2,UNK,34.36350000000001
499f7caa-f087-40d4-a376-3533b36ff34b,1.5714285714285714,7,6.5,2,UNK,43.766333333333336
49c1c576-58c8-451a-8ee3-07aac2149127,1.4615384615384615,13,6.5,2,MM,28.6655
49c24a69-fdf4-4f85-8131-b5d24067197f,0.8888888888888888,9,6.5,2,FF,26.88516666666667
49f6239a-252b-463c-a3b3-2667aeb24286,1.1666666666666667,6,8.0,2,FM,30.057166666666667
49f63fed-0f01-4c63-83a9-664b40da4ea8,1.1818181818181819,11,6.5,2,FM,30.265333333333334
4a104536-429e-495f-a03a-7aa87467db1e,0.6666666666666666,3,5.0,2,MM,29.413833333333336
4a22389d-8ef6-4fab-95ad-ea5ae3395d88,1.1666666666666667,6,7.5,2,MM,40.66683333333334
4a308a55-49a4-43cc-94f0-a2182fa5aaa6,1.0,9,8.0,2,FM,30.490333333333336
4a348e90-7a79-4939-817f-f478f452da40,1.0,7,8.0,2,MM,25.43
4a44dec7-65ac-4689-b957-6ba9e7c05b36,1.5,8,8.5,2,FM,42.071666666666665
4a50f7ad-7b2d-439a-aebf-17f9abf9eefc,1.1428571428571428,7,7.0,2,FM,24.948333333333334
4aab823d-a152-4133-9383-dfc65a4ee06c,1.5,8,8.5,2,FM,30.283666666666665
4aba58d9-49c6-40f2-9c18-2676eebeac58,1.1111111111111112,9,7.0,2,MM,26.932
4b10bbc0-0b22-4944-b086-27dea1ac40d2,1.0,6,5.5,2,FF,25.668499999999998
4b3fc3a3-8714-407c-b142-bf2e242e0ae9,1.4444444444444444,18,8.0,2,FF,45.95333333333334
4b51167f-3c2d-4c94-b08d-a8b41522ee33,1.0,11,9.0,2,MM,28.798833333333334
4b52c90e-e486-4276-a029-7fba4861396d,1.0,3,6.5,2,MM,27.698833333333333
4b5456a6-6363-4d2a-9692-515203591a92,1.1818181818181819,11,8.5,2,FM,26.617
4bd7aa3d-2806-4365-879c-20de488bf595,1.0,3,8.5,2,FF,38.332
4be7675a-c2e4-4535-a602-a57aefbadc3e,1.1666666666666667,6,8.5,2,FF,37.48183333333334
4c126110-fd71-4cc3-93a8-82bc5c2daf51,1.4285714285714286,7,9.0,2,FM,33.53816666666667
4c1df7a0-95d9-4c6f-b665-a954f934f10d,1.375,8,8.5,2,FM,27.906999999999996
4c2f2108-be90-4a60-8c43-d2544558b8e2,1.1111111111111112,9,8.0,2,FF,31.395500000000002
4cb7b4b9-b029-45cb-840b-e9fac6554dcc,1.6,5,7.0,2,FF,30.750333333333334
4cc6a596-48b7-449b-b6af-a27263c72021,1.1428571428571428,7,8.5,2,FM,29.7985
4ce789dd-cb2c-4ecb-b4c3-406c3f9db052,1.0,6,6.5,2,MM,30.051666666666666
4d094d13-35ca-4a09-b918-b23f185e6340,1.1428571428571428,7,8.0,2,FF,33.712
4d72499e-6683-4b98-8df8-315cb63a0a94,1.2222222222222223,9,5.5,2,FF,28.784333333333333
4da5f1a9-e9ae-4837-802a-27c8b6675b4c,1.0,5,6.5,2,FF,30.043666666666663
4de30f88-9ca8-4aa9-9dd8-f5a124433fd3,1.3333333333333333,9,6.0,2,FM,26.130166666666664
4e02e612-69a5-4323-8610-e89822241fc2,1.2222222222222223,9,7.5,2,FF,29.711000000000002
4e1114f7-544f-4e92-84e5-564d264842d4,1.1666666666666667,6,7.5,2,FM,26.936999999999998
4e116092-0c94-4f33-b6c5-7a7c7a54b60d,1.6666666666666667,6,8.5,2,MM,31.935499999999998
4e3233b7-5d89-47e9-a795-25452f99a1c9,1.375,8,8.0,2,FM,31.668666666666663
4e458f60-1fa1-4584-aca1-5932319e5ba9,1.1666666666666667,6,4.5,2,MM,29.356
4ec6a831-5dda-4109-84cd-5e376c29e920,1.1111111111111112,9,6.0,2,FM,28.663666666666664
4ecfd9f7-3819-424f-9e19-b7c39281506d,1.0,9,8.5,2,FM,29.020333333333333
4f4d07f8-cd05-4330-b446-6b314915be49,1.125,8,6.0,2,UNK,31.307166666666667
4f58d221-8045-48e5-bf26-7e9ff6e16f3b,1.3,10,7.0,2,MM,25.75883333333333
4f5964fe-1353-439b-9e50-08b460ee3bd5,1.8333333333333333,6,8.0,2,MM,33.21033333333334
4f5fd6bd-3aa0-4db3-9d17-4e339e558dd5,1.5,12,8.0,2,MM,41.596333333333334
4f843d30-3b1c-426e-8c0b-67219f6e91ad,1.0,10,8.0,2,FM,31.448833333333333
4fcd1092-0958-4eb2-9d74-effc30cdbef2,1.5,4,8.0,2,FF,27.565333333333335
500258ba-b356-44ec-adb1-ca95a1d66f03,1.3333333333333333,6,9.0,2,FF,30.677000000000003
50214fe9-c7ec-4756-8ee8-0ad6cbcd4ce1,1.0,8,5.5,2,FM,38.4135
502b06e6-7054-4f5b-9558-a0dc66c0164c,1.4285714285714286,7,7.0,2,FM,27.92033333333333
5057bc37-07d8-4149-a206-ab98231e2980,1.3333333333333333,6,7.5,2,MM,25.360666666666663
50b3e83a-831f-4ab5-8da6-bf0d5da32b1d,1.3333333333333333,9,6.5,2,FM,28.478666666666665
51321ba6-c9a6-4aef-9908-25330349aa73,1.2727272727272727,11,8.0,2,UNK,40.023166666666675
51c18536-0580-4c83-b668-434a81a658da,1.6,10,7.5,2,FM,35.855333333333334
51cdede2-7ea8-438c-b79d-245d452ceaa3,1.0,7,6.5,2,FM,26.48933333333333
51e1704c-3a80-49c9-a22e-2c4db6332d43,1.0909090909090908,11,8.0,2,FF,26.203666666666663
52519067-92a6-412b-bd86-d3a3836e0ac3,0.8,5,4.0,2,FM,28.776999999999997
52565e58-97f6-42b8-9697-a17869a7dfed,1.125,8,7.0,2,FM,28.822
52661f6d-1cce-49eb-bdeb-5ed40f19a273,1.4285714285714286,7,7.0,2,FM,26.8285
52983901-602c-484c-a43f-da8509a84e88,1.0,8,8.0,2,FM,35.767
52e38736-df36-4dfc-97c3-7f7a2ca790ad,1.375,8,8.5,2,FM,30.235500000000002
53074503-e206-4f9f-8e46-0c767ff6813f,1.0,8,7.0,2,FM,48.211000000000006
5334722e-8f9b-41c3-8f16-aff380cb5160,1.2857142857142858,7,7.5,2,FM,32.13366666666666
53459a58-b890-4cad-83dc-1fb55dbd880e,0.8571428571428571,7,8.0,2,UNK,29.997166666666665
5348de6b-afa5-4c36-8087-cd3bf94eedfd,1.0,6,8.0,2,FM,26.565333333333335
536675d6-80db-4db0-adb7-dfd3c5b6759b,1.0,12,7.5,2,FM,37.167
53679c37-1e27-44f2-b56b-1e7c150cd922,1.2727272727272727,11,5.5,2,FM,26.106999999999996
53b4d5ad-9c9f-4d5c-b9f6-336c9b755e26,1.6363636363636365,11,7.5,2,FM,42.24283333333333
53bcbe13-1160-4bd3-9eda-ea946079142d,1.5,6,8.5,2,UNK,36.98
53bee564-d0d4-486f-85f9-565c5314486c,1.0,8,8.0,2,FM,26.37183333333333
53c3a97a-3ff3-4c67-be58-a743364b50d2,1.5,6,7.0,2,MM,27.447000000000003
53d737e6-c0e6-4cfa-acf9-bf14cb33b313,0.875,8,7.5,2,FM,29.969499999999996
53ea87fe-9cea-4434-9c1d-25f166620630,1.1,10,7.5,2,FF,27.680333333333337
54046304-4af5-449c-abe1-2bab8b5b597e,1.125,8,7.0,2,MM,32.727833333333336
541ddc3c-ae0c-435d-a503-84abd0558534,1.4285714285714286,7,8.5,2,FM,33.6435
541f83af-f1a7-4c30-be52-0c7d5108d110,1.1,10,8.5,2,FM,29.145333333333333
542a6af4-84f3-4681-80ce-fce29162efc1,1.6666666666666667,6,7.0,2,UNK,30.913666666666664
54532b33-dc38-48f1-a002-d685e0de9eab,1.3333333333333333,6,8.0,2,FM,26.880333333333333
54a86d58-43cb-4c78-b967-de4f865f2006,1.3636363636363635,11,7.0,2,MM,33.773666666666664
54d711f1-f836-49ea-b61e-cb61842a8c49,1.0,8,8.5,2,FM,36.353500000000004
