conversation_id,speaker,total_seconds,proportion,n_speakers_with_time,max_speaker_seconds,min_speaker_seconds,speaker_balance_ratio
cb9ee0da-abb1-4985-9d85-6d19cf7cd287,5eeaae03e1959f18cd331cd0,1328.1699999999994,0.7059139299172472,2,1328.1699999999994,553.3199999999978,2.4003650690378167
cba111be-11e6-40a8-b79b-6d6e66b93a7a,5cb501c0c79edc0017faecd3,1189.1799999999985,0.6001927997860026,2,1189.1799999999985,792.149999999998,1.5012055797513115
cba111be-11e6-40a8-b79b-6d6e66b93a7a,5dc59ba2dbf82041d1ebc7de,792.149999999998,0.3998072002139974,2,1189.1799999999985,792.149999999998,1.5012055797513115
cc395184-f776-4bff-9299-e289bfc513f5,5eb06b5c438b1810fe2e58a2,784.5999999999992,0.36299034462338475,2,1376.889999999999,784.5999999999992,1.754894213612032
cc395184-f776-4bff-9299-e289bfc513f5,5eeaae03e1959f18cd331cd0,1376.889999999999,0.6370096553766154,2,1376.889999999999,784.5999999999992,1.754894213612032
cc7a5173-9c79-4773-83dc-0d9177bcc524,5db6f5c8c5ffeb000ac7cfb2,541.1599999999993,0.27473816208312796,2,1428.5699999999993,541.1599999999993,2.6398292556730008
cc7a5173-9c79-4773-83dc-0d9177bcc524,5efe907ba8384039f55a9625,1428.5699999999993,0.7252618379168719,2,1428.5699999999993,541.1599999999993,2.6398292556730008
cc7ea669-d658-4508-8d31-87c646bc580e,5f23ff398626c51fdd6c3fb5,1446.829999999998,0.5693177614959039,2,1446.829999999998,1094.509999999998,1.3218974701007764
cc7ea669-d658-4508-8d31-87c646bc580e,5f9046884e1e100ba07765be,1094.509999999998,0.43068223850409615,2,1446.829999999998,1094.509999999998,1.3218974701007764
ccbcbf80-c661-4996-9dd0-3109b1774f40,5c817d90fae0130015ce9bda,1137.1199999999963,0.37536021865643776,2,1892.2899999999966,1137.1199999999963,1.6641075700014094
ccbcbf80-c661-4996-9dd0-3109b1774f40,5dd61a909ca8a35c14d8d610,1892.2899999999966,0.6246397813435624,2,1892.2899999999966,1137.1199999999963,1.6641075700014094
ccc5cfd9-8fa4-48f4-a45f-ef6d1f545620,5dbc46b70338051eb7999760,831.1599999999996,0.38075430728424664,2,1351.769999999998,831.1599999999996,1.626365561384088
